rank,lemma,PoS,freq,synonym,synset,random,synonym_similarity_left,synonym_similarity_right,synonym_similarity,random_similarity_left,random_similarity_right,random_similarity
2326,alternative,n,36296,option,Synset('option.n.02'),compromiser,0.8250863626599312,0.8159483447670937,0.8205173537135124,0.708088643848896,0.7094156891107559,0.708752166479826
2327,favorite,n,36231,darling,Synset('darling.n.01'),madagascar,0.7778454720973969,0.7708036452531815,0.7743245586752892,0.6709921658039093,0.6594107672572136,0.6652014665305614
2328,stop,n,36214,diaphragm,Synset('diaphragm.n.01'),t,0.6450899839401245,0.6714188829064369,0.6582544334232807,0.6315824836492538,0.6474123075604439,0.6394973956048489
2329,violent,a,36167,red,Synset('crimson.s.02'),uncorrelated,0.6535216197371483,0.6712388470768929,0.6623802334070206,0.7199925035238266,0.7384532690048218,0.7292228862643242
2330,portion,n,36150,percentage,Synset('share.n.01'),immunotherapy,0.7714744880795479,0.7864946201443672,0.7789845541119576,0.677387647330761,0.6636615544557571,0.670524600893259
2331,acquire,v,36094,take,Synset('assume.v.03'),pay,0.7426397949457169,0.7374555543065071,0.740047674626112,0.7122042030096054,0.7103102952241898,0.7112572491168976
2333,stretch,v,36058,extend,Synset('unfold.v.03'),champ,0.7947063371539116,0.7874789386987686,0.7910926379263401,0.6358513981103897,0.6396533846855164,0.637752391397953
2334,deficit,n,36029,shortfall,Synset('deficit.n.01'),modifier,0.857146754860878,0.8384263291954994,0.8477865420281887,0.6846335455775261,0.6925683915615082,0.6886009685695171
2337,complaint,n,35954,ill,Synset('ailment.n.01'),frisian,0.6552237346768379,0.6700405552983284,0.6626321449875832,0.683416061103344,0.6987306326627731,0.6910733468830585
2338,capable,a,35954,able,Synset('able.s.02'),noticeable,0.859141930937767,0.8409351855516434,0.8500385582447052,0.7372826263308525,0.7333598360419273,0.7353212311863899
2339,analyze,v,35948,analyse,Synset('analyze.v.03'),train,0.8988306075334549,0.906903013586998,0.9028668105602264,0.6986384466290474,0.7077131643891335,0.7031758055090904
2340,scared,a,35867,frightened,Synset('frightened.s.01'),volant,0.9111021459102631,0.906041644513607,0.908571895211935,0.613054908812046,0.6319933086633682,0.6225241087377071
2341,supporter,n,35863,patron,Synset('patron.n.03'),naemorhedus,0.744311697781086,0.748370461165905,0.7463410794734955,0.7156006470322609,0.7262196615338326,0.7209101542830467
2342,dig,v,35841,delve,Synset('dig.v.01'),rosin,0.7811718881130219,0.7801062166690826,0.7806390523910522,0.6276874989271164,0.6168752461671829,0.6222813725471497
2344,pretend,v,35824,hazard,Synset('guess.v.02'),pull,0.684281200170517,0.6870988830924034,0.6856900416314602,0.630975104868412,0.635448545217514,0.633211825042963
2345,philosophy,n,35824,doctrine,Synset('doctrine.n.01'),anas,0.8328074812889099,0.8240570649504662,0.828432273119688,0.6596784666180611,0.6756791844964027,0.6676788255572319
2346,childhood,n,35815,puerility,Synset('childhood.n.02'),angiopteris,0.6798976510763168,0.6757486015558243,0.6778231263160706,0.6664583310484886,0.688903421163559,0.6776808761060238
2347,lower,v,35791,depress,Synset('lower.v.04'),abdicate,0.6928727105259895,0.6831430047750473,0.6880078576505184,0.7194090336561203,0.7100851312279701,0.7147470824420452
2348,well,n,35789,wellspring,Synset('well.n.03'),urmia,0.8742111697793007,0.8787449821829796,0.8764780759811401,0.6175675764679909,0.6153189986944199,0.6164432875812054
2349,outside,a,35738,away,Synset('away.s.03'),mercurial,0.6546289101243019,0.6532847806811333,0.6539568454027176,0.622658796608448,0.6351380348205566,0.6288984157145023
2350,dark,n,35705,darkness,Synset('dark.n.05'),najd,0.854944534599781,0.8516827747225761,0.8533136546611786,0.6846043467521667,0.7025022953748703,0.6935533210635185
2351,wealth,n,35662,riches,Synset('wealth.n.03'),naysayer,0.8836535960435867,0.8800440356135368,0.8818488158285618,0.681535966694355,0.6903107166290283,0.6859233416616917
2352,welfare,n,35639,wellbeing,Synset('wellbeing.n.01'),coelophysis,0.8323568254709244,0.8269752413034439,0.8296660333871841,0.6792079955339432,0.7019399181008339,0.6905739568173885
2353,poverty,n,35629,poorness,Synset('poverty.n.01'),phototherapy,0.8448411747813225,0.8407443836331367,0.8427927792072296,0.7035031542181969,0.7044604942202568,0.7039818242192268
2355,spiritual,a,35599,spectral,Synset('apparitional.s.01'),stannous,0.7365556433796883,0.7426071539521217,0.739581398665905,0.6610725373029709,0.6711050719022751,0.666088804602623
2356,double,a,35592,twofold,Synset('double.s.03'),nonsynchronous,0.7684189900755882,0.7610083222389221,0.7647136561572552,0.670493833720684,0.6667051464319229,0.6685994900763035
2357,evaluate,v,35577,assess,Synset('measure.v.04'),rail,0.8794566839933395,0.8903599977493286,0.8849083408713341,0.6116162911057472,0.6264476105570793,0.6190319508314133
2358,mass,a,35566,aggregative,Synset('aggregate.s.01'),tranquilizing,0.6920318678021431,0.6887200772762299,0.6903759725391865,0.6717705130577087,0.6444538086652756,0.6581121608614922
2360,shift,n,35516,switching,Synset('switch.n.07'),volvulus,0.7969110980629921,0.7958646342158318,0.7963878661394119,0.6712595447897911,0.6848352998495102,0.6780474223196507
2361,reply,v,35489,respond,Synset('answer.v.01'),shank,0.8738445788621902,0.8737889602780342,0.8738167695701122,0.6593768894672394,0.6747515723109245,0.667064230889082
2362,buck,n,35423,sawbuck,Synset('sawhorse.n.01'),nut,0.756462037563324,0.7751930952072144,0.7658275663852692,0.6376040130853653,0.6386949643492699,0.6381494887173176
2363,display,n,35418,presentation,Synset('display.n.03'),omsk,0.7997321784496307,0.8123326674103737,0.8060324229300022,0.6690681725740433,0.6827688217163086,0.6759184971451759
2364,knife,n,35408,tongue,Synset('tongue.n.03'),altaic,0.7325125187635422,0.7373340502381325,0.7349232845008373,0.6355688199400902,0.6445170342922211,0.6400429271161556
2365,round,n,35407,beat,Synset('beat.n.01'),standard,0.6373252421617508,0.6252605020999908,0.6312928721308708,0.6552477106451988,0.6459167674183846,0.6505822390317917
2367,detective,n,35355,tec,Synset('detective.n.01'),franchise,0.6136211007833481,0.6477204114198685,0.6306707561016083,0.6830488368868828,0.6881214454770088,0.6855851411819458
2368,pack,v,35348,bundle,Synset('pack.v.03'),etch,0.7722912356257439,0.7741789147257805,0.7732350751757622,0.6362608298659325,0.6534381732344627,0.6448495015501976
2369,disorder,n,35345,disorderliness,Synset('disorderliness.n.01'),obstructor,0.9293231293559074,0.9291723147034645,0.929247722029686,0.7681587561964989,0.7879311740398407,0.7780449651181698
2370,creature,n,35342,puppet,Synset('creature.n.03'),dyscalculia,0.7064214125275612,0.7230078876018524,0.7147146500647068,0.6815609186887741,0.6899254694581032,0.6857431940734386
2371,tear,v,35320,deplumate,Synset('pluck.v.05'),flambe,0.6814452186226845,0.6730272620916367,0.6772362403571606,0.6312047615647316,0.6604065746068954,0.6458056680858135
2372,closely,r,35294,nearly,Synset('closely.r.03'),overtime,0.7251405864953995,0.7232355251908302,0.7241880558431149,0.6054802238941193,0.6031085476279259,0.6042943857610226
2374,housing,n,35224,lodging,Synset('housing.n.01'),acanthopterygian,0.7819802016019821,0.7808117792010307,0.7813959904015064,0.6695159673690796,0.686326265335083,0.6779211163520813
2375,watch,n,35203,vigil,Synset('vigil.n.02'),parasitaemia,0.6735440343618393,0.6947531923651695,0.6841486133635044,0.6664516478776932,0.6724837347865105,0.6694676913321018
2376,chip,n,35203,flake,Synset('bit.n.02'),misogamy,0.6930667534470558,0.6972184404730797,0.6951425969600677,0.6573494896292686,0.6446515992283821,0.6510005444288254
2377,regardless,r,35166,disregarding,Synset('regardless.r.01'),forward,0.712926410138607,0.7084144055843353,0.7106704078614712,0.59956905990839,0.6091651245951653,0.6043670922517776
2378,numerous,a,35164,legion,Synset('numerous.s.01'),unenviable,0.7030141577124596,0.7141841724514961,0.7085991650819778,0.7143609151244164,0.7372718527913094,0.7258163839578629
2379,tie,n,35058,sleeper,Synset('tie.n.08'),depositor,0.6515377759933472,0.6372851058840752,0.6444114409387112,0.6173957288265228,0.6194662675261497,0.6184309981763363
2380,range,v,35010,straddle,Synset('range.v.04'),begin,0.7163973301649094,0.722148522734642,0.7192729264497757,0.6518094539642334,0.6558673232793808,0.6538383886218071
2381,command,n,35010,bidding,Synset('command.n.01'),cornstarch,0.6579616144299507,0.6535395905375481,0.6557506024837494,0.6847098171710968,0.6870900467038155,0.6858999319374561
2382,shooting,n,34970,shot,Synset('shooting.n.01'),shebeen,0.8715330064296722,0.8600235134363174,0.8657782599329948,0.6932944655418396,0.6956756263971329,0.6944850459694862
2384,pop,v,34932,bulge,Synset('start.v.14'),administrate,0.6905011609196663,0.6930960342288017,0.691798597574234,0.6629193648695946,0.6537618562579155,0.658340610563755
2385,layer,n,34911,bed,Synset('layer.n.01'),glute,0.6706479787826538,0.6672440320253372,0.6689460054039955,0.659147821366787,0.6580752730369568,0.6586115472018719
2386,bread,n,34840,breadstuff,Synset('bread.n.01'),permeableness,0.9152928814291954,0.9190515801310539,0.9171722307801247,0.662508137524128,0.6553341746330261,0.658921156078577
2387,exception,n,34835,elision,Synset('exception.n.01'),helve,0.6666756942868233,0.6707287579774857,0.6687022261321545,0.5541097484529018,0.5727619603276253,0.5634358543902636
2388,passion,n,34825,cacoethes,Synset('mania.n.01'),dribbler,0.6944683715701103,0.713724285364151,0.7040963284671307,0.7143431454896927,0.7187976464629173,0.716570395976305
2389,block,v,34808,occlude,Synset('obstruct.v.02'),americanize,0.64986602216959,0.6526461541652679,0.651256088167429,0.6767262071371078,0.6688068807125092,0.6727665439248085
2391,pure,a,34741,vestal,Synset('pure.s.07'),stirred,0.6279470175504684,0.6392818987369537,0.6336144581437111,0.6658073961734772,0.6578821539878845,0.6618447750806808
2392,commander,n,34731,commandant,Synset('commanding_officer.n.01'),wandflower,0.8123758882284164,0.8032387793064117,0.8078073337674141,0.6954736486077309,0.7121254503726959,0.7037995494902134
2393,extreme,a,34678,uttermost,Synset('extreme.s.01'),bridgeable,0.7449269667267799,0.7502552047371864,0.7475910857319832,0.6991787850856781,0.6921893283724785,0.6956840567290783
2394,publication,n,34656,issue,Synset('issue.n.11'),monocycle,0.7423038855195045,0.7202282845973969,0.7312660850584507,0.6416501849889755,0.6438854932785034,0.6427678391337395
2397,win,n,34613,profits,Synset('winnings.n.01'),liechtensteiner,0.7047161236405373,0.7208048328757286,0.7127604782581329,0.7179961577057838,0.7182997241616249,0.7181479409337044
2398,mystery,n,34553,whodunit,Synset('mystery.n.02'),cappuccino,0.6628811731934547,0.6769651249051094,0.6699231490492821,0.6384088546037674,0.6668634787201881,0.6526361666619778
2399,championship,n,34425,backup,Synset('backing.n.01'),goodall,0.7062949314713478,0.7024296745657921,0.70436230301857,0.7098757177591324,0.7205526605248451,0.7152141891419888
2400,install,v,34402,establish,Synset('install.v.03'),snowball,0.7815229743719101,0.7875995859503746,0.7845612801611423,0.6250318214297295,0.6464727371931076,0.6357522793114185
2401,tale,n,34400,story,Synset('narrative.n.01'),aliveness,0.8867131993174553,0.8928102478384972,0.8897617235779762,0.7043834701180458,0.7019937559962273,0.7031886130571365
2402,liberty,n,34393,autonomy,Synset('autonomy.n.01'),sigmodon,0.8082833960652351,0.8054843097925186,0.8068838529288769,0.6140835657715797,0.6522987708449364,0.6331911683082581
2405,passenger,n,34335,rider,Synset('passenger.n.01'),ace,0.8084758967161179,0.7974918186664581,0.802983857691288,0.6773986592888832,0.6829130575060844,0.6801558583974838
2406,physician,n,34292,doctor,Synset('doctor.n.01'),chevre,0.9003168269991875,0.8911794200539589,0.8957481235265732,0.6845614910125732,0.701150931417942,0.6928562112152576
2407,graduate,n,34285,grad,Synset('alumnus.n.01'),tacoma,0.845329076051712,0.8318025916814804,0.8385658338665962,0.654412604868412,0.653910368680954,0.654161486774683
2408,sharp,a,34272,astute,Synset('astute.s.01'),roman,0.7059146016836166,0.7024382054805756,0.7041764035820961,0.6851367503404617,0.6934711411595345,0.6893039457499981
2409,substance,n,34262,means,Synset('means.n.03'),sapir,0.6643795818090439,0.6559653878211975,0.6601724848151207,0.6261777132749557,0.646399475634098,0.6362885944545269
2410,atmosphere,n,34247,ambience,Synset('atmosphere.n.01'),calmness,0.793181762099266,0.808832935988903,0.8010073490440845,0.7800740078091621,0.7909535989165306,0.7855138033628464
2411,stir,v,34231,excite,Synset('stimulate.v.06'),diagram,0.7322348728775978,0.7374719679355621,0.73485342040658,0.636358805000782,0.6223743334412575,0.6293665692210197
2412,muslim,a,34226,islamic,Synset('muslim.a.01'),belowground,0.7901192680001259,0.7720635458827019,0.7810914069414139,0.6895773932337761,0.6867095828056335,0.6881434880197048
2413,passage,n,34197,transit,Synset('passage.n.05'),ground,0.7276709526777267,0.7504201307892799,0.7390455417335033,0.6383536979556084,0.6517734006047249,0.6450635492801666
2414,pepper,n,34195,capsicum,Synset('capsicum.n.01'),radiation,0.7750934660434723,0.7731682658195496,0.7741308659315109,0.6896811723709106,0.6825264394283295,0.6861038058996201
2415,emphasize,v,34190,underline,Synset('underscore.v.01'),suggest,0.7355206161737442,0.742680013179779,0.7391003146767616,0.7973599582910538,0.7881608977913857,0.7927604280412197
2416,cable,n,34164,cablegram,Synset('cable.n.01'),labial,0.9047620221972466,0.9028715118765831,0.9038167670369148,0.6583630591630936,0.6571799218654633,0.6577714905142784
2417,square,n,34163,lame,Synset('square.n.05'),salt,0.6256167516112328,0.6249550879001617,0.6252859197556973,0.6253687664866447,0.6252266094088554,0.6252976879477501
2418,recipe,n,34098,formula,Synset('recipe.n.01'),carver,0.7915736958384514,0.7807457223534584,0.7861597090959549,0.697298213839531,0.6991681978106499,0.6982332058250904
2419,load,v,34026,laden,Synset('load.v.01'),irradiate,0.7470641508698463,0.7565969750285149,0.7518305629491806,0.6914420872926712,0.6997099220752716,0.6955760046839714
2421,roof,n,34005,ceiling,Synset('ceiling.n.03'),toff,0.8073996379971504,0.8054880052804947,0.8064438216388226,0.6600731164216995,0.6653506681323051,0.6627118922770023
2422,vegetable,n,34000,veggie,Synset('vegetable.n.01'),keeping,0.8238496780395508,0.8259060308337212,0.824877854436636,0.6722444966435432,0.6601738184690475,0.6662091575562954
2423,accomplish,v,33992,fulfill,Synset('carry_through.v.01'),dress,0.8302566111087799,0.8296480476856232,0.8299523293972015,0.6635627374053001,0.6714052706956863,0.6674840040504932
2424,silent,a,33973,dumb,Synset('dumb.s.04'),mutinous,0.6944496333599091,0.6984762623906136,0.6964629478752613,0.7044017389416695,0.70842544734478,0.7064135931432247
2425,habit,n,33933,use,Synset('habit.n.02'),scarf,0.6930417641997337,0.6692320331931114,0.6811368986964226,0.6552911028265953,0.6542251482605934,0.6547581255435944
2426,discovery,n,33930,uncovering,Synset('discovery.n.01'),crotch,0.8294956237077713,0.8389020711183548,0.834198847413063,0.6591826528310776,0.6840657740831375,0.6716242134571075
2427,total,n,33836,aggregate,Synset('sum.n.05'),pentathlon,0.7433078959584236,0.7597827464342117,0.7515453211963177,0.6740726754069328,0.6724068522453308,0.6732397638261318
2428,recovery,n,33830,retrieval,Synset('recovery.n.03'),perishableness,0.8165930658578873,0.8205235973000526,0.81855833157897,0.709404431283474,0.7232433706521988,0.7163239009678364
2430,gain,n,33808,profit,Synset('profit.n.02'),arethusa,0.761143147945404,0.7949091792106628,0.7780261635780334,0.7153658494353294,0.7230760902166367,0.719220969825983
2431,territory,n,33787,soil,Synset('territory.n.03'),worldling,0.7766309902071953,0.7752114981412888,0.775921244174242,0.730241484940052,0.7340535745024681,0.7321475297212601
2432,girlfriend,n,33779,girl,Synset('girlfriend.n.02'),lf,0.8036425411701202,0.7995708957314491,0.8016067184507847,0.67982067912817,0.6912852302193642,0.6855529546737671
2433,consist,v,33777,comprise,Synset('consist.v.04'),fume,0.8238851875066757,0.8209965005517006,0.8224408440291882,0.668972484767437,0.6628137901425362,0.6658931374549866
2434,straight,a,33764,true,Synset('true.s.12'),psychedelic,0.6663627699017525,0.6492754220962524,0.6578190959990025,0.5916555523872375,0.571303702890873,0.5814796276390553
2435,surely,r,33758,sure,Synset('surely.r.01'),irresponsibly,0.7524024322628975,0.7623642385005951,0.7573833353817463,0.7067343965172768,0.7246262729167938,0.7156803347170353
2436,proof,n,33755,substantiation,Synset('validation.n.01'),blahs,0.7685302793979645,0.77969840914011,0.7741143442690372,0.68327347189188,0.6913259252905846,0.6872996985912323
2437,nervous,a,33745,spooky,Synset('skittish.s.01'),dumfounding,0.7262506932020187,0.717920333147049,0.7220855131745338,0.6784183531999588,0.6818118542432785,0.6801151037216187
2438,immediate,a,33745,straightaway,Synset('immediate.s.05'),refractile,0.6981639787554741,0.7022642269730568,0.7002141028642654,0.6707378998398781,0.6771421283483505,0.6739400140941143
2440,sin,n,33703,sine,Synset('sine.n.01'),pragmatist,0.7048320323228836,0.7036480531096458,0.7042400427162647,0.6706058159470558,0.6791011616587639,0.6748534888029099
2441,unusual,a,33695,strange,Synset('strange.a.01'),fresh,0.8910166174173355,0.8831886872649193,0.8871026523411274,0.7110204324126244,0.7232034653425217,0.717111948877573
2443,engineering,n,33630,technology,Synset('engineering.n.02'),account,0.8036118298768997,0.7915831431746483,0.797597486525774,0.6449340060353279,0.6465248763561249,0.6457294411957264
2444,advance,n,33626,approach,Synset('overture.n.03'),prosody,0.7208624258637428,0.7131491973996162,0.7170058116316795,0.6587206944823265,0.6579520553350449,0.6583363749086857
2445,interview,v,33551,question,Synset('interview.v.01'),armour,0.7587393745779991,0.7496993914246559,0.7542193830013275,0.6573387160897255,0.6763676553964615,0.6668531857430935
2446,bury,v,33531,immerse,Synset('immerse.v.03'),secure,0.6827931627631187,0.6983223557472229,0.6905577592551708,0.6853943690657616,0.6829233467578888,0.6841588579118252
2447,still,a,33525,motionless,Synset('inactive.s.10'),breezy,0.6690416112542152,0.6799879670143127,0.674514789134264,0.6103927567601204,0.6107653379440308,0.6105790473520756
2448,cake,n,33519,patty,Synset('patty.n.01'),cartoon,0.6420663669705391,0.6489846780896187,0.6455255225300789,0.6896009221673012,0.6987950056791306,0.6941979639232159
2450,flag,n,33516,pin,Synset('pin.n.08'),menurae,0.6888496801257133,0.6756972596049309,0.6822734698653221,0.6783741191029549,0.6774270907044411,0.677900604903698
2451,contemporary,a,33482,contemporaneous,Synset('contemporaneous.s.01'),distressed,0.8141078874468803,0.8184389770030975,0.8162734322249889,0.7221443131566048,0.7186575159430504,0.7204009145498276
2452,good,n,33457,goodness,Synset('good.n.02'),dominique,0.7647354155778885,0.7699382528662682,0.7673368342220783,0.6547857597470284,0.6567851230502129,0.6557854413986206
2453,jail,n,33453,clink,Synset('jail.n.01'),aken,0.6338511034846306,0.6458607241511345,0.6398559138178825,0.6582532897591591,0.6610710695385933,0.6596621796488762
2455,match,n,33368,lucifer,Synset('match.n.01'),cutback,0.6479353234171867,0.6523371934890747,0.6501362584531307,0.6674027219414711,0.6647713258862495,0.6660870239138603
2456,coach,v,33363,train,Synset('coach.v.01'),oblige,0.7714603096246719,0.7778237983584404,0.7746420539915562,0.6922085508704185,0.7164353877305984,0.7043219693005085
2457,interpretation,n,33342,rendition,Synset('interpretation.n.04'),serration,0.8110298365354538,0.8129346892237663,0.8119822628796101,0.6959550455212593,0.7071099206805229,0.7015324831008911
2458,wage,n,33339,remuneration,Synset('wage.n.01'),erosion,0.7296337336301804,0.7300606071949005,0.7298471704125404,0.6675009652972221,0.6569092944264412,0.6622051298618317
2460,severe,a,33278,wicked,Synset('severe.s.01'),ambulant,0.7646651342511177,0.782541885972023,0.7736035101115704,0.743190199136734,0.7573816925287247,0.7502859458327293
2461,profile,n,33259,visibility,Synset('visibility.n.02'),observance,0.7183245271444321,0.7144292667508125,0.7163768969476223,0.668859027326107,0.6688894927501678,0.6688742600381374
2462,saving,n,33236,economy,Synset('economy.n.04'),relative,0.6533087193965912,0.6743543073534966,0.6638315133750439,0.5959906727075577,0.6134418919682503,0.604716282337904
2463,brief,a,33229,abbreviated,Synset('abbreviated.s.01'),unpalatable,0.7398471012711525,0.74395751953125,0.7419023104012012,0.6585988849401474,0.6656862795352936,0.6621425822377205
2464,adjust,v,33205,align,Synset('align.v.01'),credit,0.7419885694980621,0.7417098879814148,0.7418492287397385,0.6498267650604248,0.6578168869018555,0.6538218259811401
2465,reduction,n,33167,reducing,Synset('reduction.n.02'),bell,0.876631386578083,0.8659279569983482,0.8712796717882156,0.5927956253290176,0.6137715950608253,0.6032836101949215
2466,constantly,r,33167,always,Synset('constantly.r.02'),deeply,0.8316127732396126,0.835434228181839,0.8335235007107258,0.7445211485028267,0.7456731349229813,0.745097141712904
2467,assist,v,33161,serve,Synset('serve.v.10'),flake,0.7232522517442703,0.7247271984815598,0.723989725112915,0.6614948511123657,0.6691344678401947,0.6653146594762802
2468,bitch,n,33157,cunt,Synset('cunt.n.01'),fair,0.8361613005399704,0.8464669957756996,0.841314148157835,0.6458946764469147,0.654034748673439,0.6499647125601768
2469,constant,a,33090,perpetual,Synset('ceaseless.s.01'),composed,0.8400548994541168,0.8452820405364037,0.8426684699952602,0.6566941440105438,0.6497290059924126,0.6532115750014782
2470,permit,v,33083,allow,Synset('allow.v.10'),underlay,0.8752385303378105,0.8649371340870857,0.8700878322124481,0.6777196228504181,0.68208297342062,0.679901298135519
2471,primarily,r,33079,principally,Synset('chiefly.r.01'),pryingly,0.90582275390625,0.8934110626578331,0.8996169082820415,0.6970489993691444,0.6970799043774605,0.6970644518733025
2472,entertainment,n,33057,amusement,Synset('entertainment.n.01'),salaat,0.8385764583945274,0.8382138311862946,0.838395144790411,0.6626450344920158,0.6932659670710564,0.6779555007815361
2473,shout,v,33053,abuse,Synset('abuse.v.03'),design,0.7202652096748352,0.6938128992915154,0.7070390544831753,0.6392832472920418,0.6396238058805466,0.6394535265862942
2475,teaspoon,n,33027,teaspoonful,Synset('teaspoon.n.01'),tums,0.9186214804649353,0.9208484962582588,0.9197349883615971,0.7271701470017433,0.7248529270291328,0.7260115370154381
2476,dream,v,33013,woolgather,Synset('dream.v.01'),convect,0.6554794460535049,0.6687021926045418,0.6620908193290234,0.6108326837420464,0.6297939047217369,0.6203132942318916
2477,transfer,v,33009,change,Synset('transfer.v.06'),moisturise,0.7531162723898888,0.7537286579608917,0.7534224651753902,0.6982662230730057,0.6992385908961296,0.6987524069845676
2478,usual,a,32997,common,Synset('common.s.04'),amatory,0.7573418095707893,0.7590004131197929,0.7581711113452911,0.7101877629756927,0.7106306478381157,0.7104092054069042
2479,ally,n,32994,friend,Synset('ally.n.02'),tardiness,0.830620527267456,0.8249107897281647,0.8277656584978104,0.6969927549362183,0.688665360212326,0.6928290575742722
2481,count,n,32971,reckoning,Synset('count.n.02'),cynwulf,0.7115824148058891,0.6946368515491486,0.7031096331775188,0.644409105181694,0.6340903118252754,0.6392497085034847
2482,swear,v,32971,verify,Synset('affirm.v.02'),emulate,0.716515876352787,0.7123153880238533,0.7144156321883202,0.6267162561416626,0.6184713765978813,0.622593816369772
2483,avenue,n,32968,boulevard,Synset('avenue.n.02'),newswoman,0.7803702726960182,0.8038299679756165,0.7921001203358173,0.7302511930465698,0.7225193083286285,0.7263852506875992
2485,employment,n,32957,employ,Synset('employment.n.01'),ahura,0.8352123126387596,0.82057224214077,0.8278922773897648,0.6517781689763069,0.662915326654911,0.657346747815609
2486,waste,v,32952,blow,Synset('waste.v.01'),fuse,0.6814157739281654,0.6753508299589157,0.6783833019435406,0.6578904986381531,0.6524015888571739,0.6551460437476635
2487,relax,v,32948,loosen,Synset('relax.v.07'),elegize,0.8197572231292725,0.8108123615384102,0.8152847923338413,0.7322647720575333,0.7359140515327454,0.7340894117951393
2489,transform,v,32910,translate,Synset('translate.v.02'),sit,0.7806682586669922,0.7764669209718704,0.7785675898194313,0.6287453472614288,0.6385388225317001,0.6336420848965645
2490,grass,n,32880,supergrass,Synset('supergrass.n.01'),figure,0.7983106300234795,0.7991376519203186,0.798724140971899,0.5964542776346207,0.5998010635375977,0.5981276705861092
2491,narrow,a,32874,minute,Synset('minute.s.02'),syntagmatic,0.6755512431263924,0.6709840521216393,0.6732676476240158,0.6670853942632675,0.6807014867663383,0.6738934405148029
2492,ethnic,a,32857,heathenish,Synset('heathen.s.01'),ideal,0.719532698392868,0.7052587047219276,0.7123957015573978,0.6771695986390114,0.6748239398002625,0.6759967692196369
2493,scholar,n,32846,bookman,Synset('scholar.n.01'),retrial,0.7930780649185181,0.7975502610206604,0.7953141629695892,0.6910132169723511,0.6991919800639153,0.6951025985181332
2494,edition,n,32842,variant,Synset('version.n.02'),minder,0.7455168515443802,0.742847204208374,0.7441820278763771,0.6809018701314926,0.6877716705203056,0.6843367703258991
2495,abandon,v,32838,desert,Synset('abandon.v.05'),thud,0.764564111828804,0.7776146754622459,0.771089393645525,0.638808086514473,0.6567137315869331,0.647760909050703
2496,practical,a,32834,virtual,Synset('virtual.s.01'),liquid,0.7001034319400787,0.7008412852883339,0.7004723586142063,0.6813903301954269,0.682679608464241,0.682034969329834
2497,infection,n,32785,contagion,Synset('contagion.n.03'),mallet,0.8093189671635628,0.8229523673653603,0.8161356672644615,0.7138073816895485,0.7214956060051918,0.7176514938473701
2498,musical,a,32775,melodious,Synset('melodious.a.02'),general,0.7479148283600807,0.7510969415307045,0.7495058849453926,0.6461525410413742,0.6568165123462677,0.651484526693821
2499,suggestion,n,32775,prompting,Synset('suggestion.n.04'),carnosaur,0.7840942144393921,0.7619692161679268,0.7730317153036594,0.7039207741618156,0.7097780257463455,0.7068493999540806
2500,resistance,n,32768,immunity,Synset('immunity.n.02'),nunavut,0.7624606117606163,0.7674512639641762,0.7649559378623962,0.669432982802391,0.6954682469367981,0.6824506148695946
2501,smoke,v,32716,fume,Synset('fume.v.02'),sophisticate,0.7371848076581955,0.7394306808710098,0.7383077442646027,0.6994140818715096,0.6937817931175232,0.6965979374945164
2503,illness,n,32704,sickness,Synset('illness.n.01'),indenture,0.8872302174568176,0.8856036514043808,0.8864169344305992,0.6809021979570389,0.7011677473783493,0.6910349726676941
2504,embrace,v,32690,adopt,Synset('espouse.v.03'),repaint,0.833687923848629,0.829286478459835,0.831487201154232,0.6805532574653625,0.6987152099609375,0.68963423371315
2505,trade,v,32679,sell,Synset('deal.v.06'),transfer,0.7435293272137642,0.7384676113724709,0.7409984692931175,0.721300408244133,0.7229906097054482,0.7221455089747906
2506,republic,n,32646,commonwealth,Synset('democracy.n.02'),menorrhagia,0.7466408535838127,0.7391672804951668,0.7429040670394897,0.6871459931135178,0.6922662556171417,0.6897061243653297
2507,volunteer,n,32631,voluntary,Synset('volunteer.n.01'),hakenkreuz,0.7876488268375397,0.7926541864871979,0.7901515066623688,0.6680186241865158,0.6917766779661179,0.6798976510763168
2508,target,v,32627,point,Synset('target.v.01'),purify,0.705213151872158,0.702553391456604,0.703883271664381,0.6631722077727318,0.6607678309082985,0.6619700193405151
2510,evaluation,n,32514,valuation,Synset('evaluation.n.02'),banjul,0.8302239328622818,0.8322954922914505,0.8312597125768661,0.6664456278085709,0.6936960443854332,0.680070836097002
2512,opposite,a,32431,diametrical,Synset('diametric.s.02'),excretory,0.7220725268125534,0.7236192375421524,0.7228458821773529,0.6266832500696182,0.6263642460107803,0.6265237480401993
2513,awesome,a,32423,amazing,Synset('amazing.s.02'),opposite,0.9098461270332336,0.9032581597566605,0.906552143394947,0.6563939452171326,0.6813605576753616,0.6688772514462471
2514,switch,v,32414,exchange,Synset('switch_over.v.01'),question,0.6995743662118912,0.7139421552419662,0.7067582607269287,0.6288772374391556,0.6272685006260872,0.6280728690326214
2515,black,n,32406,lightlessness,Synset('total_darkness.n.01'),eightsome,0.7268342450261116,0.7224566638469696,0.7246454544365406,0.6862795874476433,0.6880040466785431,0.6871418170630932
2516,iraqi,a,32364,iraki,Synset('iraqi.a.01'),nonrepresentative,0.911077655851841,0.9000974148511887,0.9055875353515148,0.7639525458216667,0.7659180089831352,0.764935277402401
